org/mockito/exceptions/Reporter	serializableWontWorkForObjectsThatDontImplementSerializable	classToMock	760	0.497645	 
org/mockito/internal/handler/MockHandlerImpl	<init>	mockSettings	41	0.066147	 
org/mockito/internal/handler/NullResultGuardian	<init>	delegate	25	0.066147	 
org/mockito/internal/creation/jmock/ClassImposterizer	imposterise	interceptor	52	0.066147	 
org/mockito/internal/creation/jmock/ClassImposterizer	imposterise	mockedType	52	0.066147	 
org/mockito/internal/creation/jmock/ClassImposterizer	imposterise	ancillaryTypes	52	0.066147	 
org/mockito/internal/handler/InvocationNotifierHandler	<init>	mockHandler	32	0.066147	 
org/mockito/internal/handler/InvocationNotifierHandler	<init>	settings	33	0.066147	 
org/mockito/internal/creation/settings/CreationSettings	setTypeToMock	typeToMock	55	0.066147	 
org/mockito/internal/creation/settings/CreationSettings	setExtraInterfaces	extraInterfaces	64	0.066147	 
org/mockito/internal/creation/settings/CreationSettings	setMockName	mockName	85	0.066147	 
org/mockito/internal/creation/AcrossJVMSerializationFeature	enableSerializationAcrossJVM	settings	165	0.066147	 
org/mockito/internal/progress/ThreadSafeMockingProgress	mockingStarted	mock	72	0.066147	 
org/mockito/internal/progress/ThreadSafeMockingProgress	mockingStarted	classToMock	72	0.066147	 
org/mockito/internal/creation/CglibMockMaker	createMock	handler	22	0.066147	 
org/mockito/internal/creation/CglibMockMaker	createMock	mockitoHandler	22	0.066147	 
org/mockito/internal/creation/CglibMockMaker	createMock	settings	23	0.066147	 
org/mockito/internal/creation/CglibMockMaker	cast	handler	29	0.066147	 
org/mockito/internal/creation/MethodInterceptorFilter	<init>	handler	40	0.066147	 
org/mockito/internal/creation/MethodInterceptorFilter	<init>	mockSettings	41	0.066147	 
org/mockito/internal/util/MockUtil	createMock	settings	30	0.066147	 
org/mockito/internal/util/MockUtil	createMock	mockHandler	30	0.066147	 
org/mockito/internal/util/MockUtil	createMock	mock	32	0.066147	 
org/mockito/internal/util/MockUtil	createMock	spiedInstance	34	0.066147	 
org/mockito/internal/creation/jmock/ClassImposterizer	createProxyClass	enhancer	96	0.065895	 
org/mockito/internal/creation/jmock/ClassImposterizer	createProxyClass	interfaces	103	0.065895	 
org/mockito/internal/creation/jmock/ClassImposterizer	createProxyClass	allMockedTypes	103	0.065895	 
org/mockito/internal/progress/MockingProgressImpl	mockingStarted	this	113	0.065895	 
org/mockito/internal/creation/MockSettingsImpl	getSpiedInstance	this	65	0.065643	 
org/mockito/internal/creation/MockSettingsImpl	getExtraInterfaces	this	61	0.065391	 
org/mockito/internal/creation/MockSettingsImpl	confirm	typeToMock	141	0.065391	 
org/mockito/internal/creation/MockSettingsImpl	validatedSettings	validator	145	0.065391	 
org/mockito/internal/creation/MockSettingsImpl	validatedSettings	typeToMock	147	0.065391	 
org/mockito/internal/creation/MockSettingsImpl	validatedSettings	source	148	0.065391	 
org/mockito/internal/creation/MockSettingsImpl	validatedSettings	settings	156	0.065391	 
org/mockito/internal/util/MockCreationValidator	validateType	this	19	0.065391	 
org/mockito/internal/util/MockCreationValidator	validateType	classToMock	19	0.065391	 
org/mockito/internal/MockitoCore	mock	settings	52	0.065391	 
org/mockito/internal/MockitoCore	mock	impl	57	0.065391	 
org/mockito/internal/MockitoCore	mock	typeToMock	58	0.065391	 
org/mockito/internal/MockitoCore	mock	creationSettings	58	0.065391	 
org/mockito/internal/MockitoCore	mock	this	59	0.065391	 
org/mockito/internal/MockitoCore	mock	mock	59	0.065391	 
org/mockito/internal/util/MockCreationValidator	validateMockedType	classToMock	37	0.065164	 
org/mockito/internal/creation/jmock/SearchingClassLoader	combineLoadersOf	classes	24	0.06514	 
org/mockito/internal/creation/jmock/SearchingClassLoader	combineLoadersOf	loaders	28	0.06514	 
org/mockito/internal/creation/jmock/SearchingClassLoader	combineLoadersOf	first	30	0.06514	 
org/mockito/internal/creation/jmock/SearchingClassLoader	combineLoadersOf	others	31	0.06514	 
org/mockito/internal/creation/jmock/SearchingClassLoader	combine	parentLoaders	53	0.06514	 
org/mockito/internal/creation/jmock/SearchingClassLoader	combine	loader	53	0.06514	 
org/mockito/internal/creation/jmock/SearchingClassLoader	combine	i	55	0.06514	 
org/mockito/internal/creation/jmock/SearchingClassLoader	addIfNewElement	loaders	63	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	imposterise	proxyClass	56	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	imposterise	proxyInstance	57	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	imposterise	mockedType	59	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	imposterise	ancillaryTypes	60	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	imposterise	interceptor	61	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	setConstructorsAccessible	mockedType	86	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	createProxyClass	mockedType	92	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	createProxy	this	142	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	createProxy	proxyClass	142	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	createProxy	proxy	142	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	createProxy	interceptor	143	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	prepend	rest	148	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	prepend	all	148	0.06514	 
org/mockito/internal/creation/jmock/ClassImposterizer	prepend	first	149	0.06514	 
org/mockito/internal/util/MockCreationValidator	validateExtraInterfaces	extraInterfaces	25	0.06514	 
org/mockito/internal/util/MockCreationValidator	validateMockedType	spiedInstance	37	0.06514	 
org/mockito/internal/stubbing/InvocationContainerImpl	createRegisteredInvocations	mockSettings	137	0.064915	 
org/mockito/internal/creation/settings/CreationSettings	setMockName	this	85	0.064574	 
org/mockito/internal/creation/MockSettingsImpl	defaultAnswer	defaultAnswer	79	0.064137	 
org/mockito/internal/creation/MockSettingsImpl	defaultAnswer	this	79	0.064137	 
org/mockito/internal/util/MockUtil	isTypeMockable	type	26	0.063654	 
org/mockito/Answers	get	this	81	0.063137	 
org/mockito/internal/creation/settings/CreationSettings	getName	this	69	0.062237	 
org/mockito/Answers	<init>	implementation	77	0.061396	 
org/mockito/internal/creation/settings/CreationSettings	setTypeToMock	this	55	0.061033	 
org/mockito/internal/creation/settings/CreationSettings	<init>	copy	39	0.060676	 
org/mockito/internal/creation/settings/CreationSettings	setExtraInterfaces	this	64	0.059031	 
org/mockito/internal/util/MockNameImpl	<init>	mockName	19	0.058151	 
org/mockito/internal/creation/settings/CreationSettings	isStubOnly	this	102	0.05795	 
org/mockito/internal/creation/settings/CreationSettings	getExtraInterfaces	this	60	0.057783	 
org/mockito/internal/creation/settings/CreationSettings	getInvocationListeners	this	98	0.057608	 
org/mockito/internal/creation/settings/CreationSettings	getSerializableMode	this	94	0.05698	 
org/mockito/internal/creation/settings/CreationSettings	getTypeToMock	this	51	0.055212	 
org/mockito/internal/configuration/ClassPathLoader	loadImplementations	service	146	0.052849	 
org/mockito/internal/configuration/ClassPathLoader	loadImplementations	resources	146	0.052849	 
org/mockito/internal/configuration/ClassPathLoader	loadImplementations	result	151	0.052849	 
org/mockito/internal/creation/settings/CreationSettings	getSpiedInstance	this	73	0.052016	 
org/mockito/internal/progress/MockingProgressImpl	validateState	this	71	0.032468	 
org/mockito/internal/util/Checks	checkNotNull	value	14	0.026076	 
org/mockito/internal/progress/MockingProgressImpl	validateMostStuff	this	83	0.018141	 
org/mockito/internal/progress/MockingProgressImpl	getArgumentMatcherStorage	this	109	0.018141	 
org/mockito/internal/progress/ArgumentMatcherStorageImpl	validateState	this	112	0.018141	 
org/mockito/internal/configuration/GlobalConfiguration	createConfig	defaultConfiguration	37	0.014783	 
org/mockito/internal/configuration/GlobalConfiguration	createConfig	config	38	0.014783	 
org/mockito/internal/configuration/ClassPathLoader	loadConfiguration	configClass	75	0.014783	 
org/mockito/internal/configuration/ClassPathLoader	findPluginImplementation	pluginType	119	0.012707	 
org/mockito/internal/configuration/ClassPathLoader	loadImplementations	loader	140	0.012707	 
org/mockito/internal/configuration/ClassPathLoader	findPluginImplementation	defaultPluginClassName	127	0.008727	 
org/mockito/internal/creation/jmock/SerializableNoOp	<clinit>	this	18	0.0	 
org/mockito/mock/SerializableMode	values	this	8	0.0	 
org/mockito/mock/SerializableMode	<clinit>	this	8	0.0	 
org/mockito/internal/creation/DelegatingMethod	<clinit>	this	12	0.0	 
org/mockito/internal/creation/DelegatingMethod	<init>	method	17	0.0	 
org/mockito/internal/stubbing/InvocationContainerImpl	<clinit>	this	23	0.0	 
org/mockito/internal/stubbing/InvocationContainerImpl	findAnswerFor	s	78	0.0	 
org/mockito/internal/creation/jmock/SearchingClassLoader	combineLoadersOf	c	31	0.0	 
org/mockito/internal/creation/jmock/ClassImposterizer	<clinit>	this	29	0.0	 
org/mockito/internal/creation/jmock/ClassImposterizer	setConstructorsAccessible	constructor	86	0.0	 
org/mockito/internal/creation/jmock/ClassImposterizer	createProxyClass	this	114	0.0	 
org/mockito/internal/progress/SequenceNumber	<clinit>	this	9	0.0	 
org/mockito/internal/progress/SequenceNumber	next	this	12	0.0	 
org/mockito/internal/invocation/ArgumentsProcessor	expandVarArgs	args	22	0.0	 
org/mockito/internal/invocation/ArgumentsProcessor	argumentsToMatchers	arg	43	0.0	 
org/mockito/internal/handler/InvocationNotifierHandler	notifyMethodCallException	listener	59	0.0	 
org/mockito/internal/util/MockCreationValidator	validateExtraInterfaces	i	29	0.0	 
org/mockito/internal/util/MockCreationValidator	validateSerializable	classToMock	58	0.0	 
org/mockito/internal/configuration/GlobalConfiguration	<clinit>	this	22	0.0	 
org/mockito/internal/configuration/GlobalConfiguration	cleansStackTrace	this	59	0.0	 
org/mockito/internal/configuration/GlobalConfiguration	enableClassCache	this	63	0.0	 
org/mockito/internal/creation/cglib/MockitoNamingPolicy	<clinit>	this	11	0.0	 
org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs	deepStub	stubbedInvocationMatcher	63	0.0	 
org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs$LazyHolder	access$000	this	158	0.0	 
org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs$LazyHolder	access$100	this	158	0.0	 
org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs$LazyHolder	<clinit>	this	159	0.0	 
org/mockito/internal/util/reflection/GenericMetadataSupport	registerTypeParametersOn	typeVariable	98	0.0	 
org/mockito/internal/util/reflection/GenericMetadataSupport$FromClassGenericMetadataSupport	readActualTypeParametersOnDeclaringClass	genericInterface	288	0.0	 
org/mockito/Matchers	<clinit>	this	107	0.0	 
org/mockito/internal/configuration/ClassPathLoader	<clinit>	this	63	0.0	 
org/mockito/internal/configuration/ClassPathLoader	getMockMaker	this	97	0.0	 
org/mockito/internal/configuration/ClassPathLoader	getStackTraceCleanerProvider	this	102	0.0	 
org/mockito/internal/configuration/ClassPathLoader	findPluginImplementation	plugin	119	0.0	 
org/mockito/internal/configuration/ClassPathLoader	loadImplementations	resource	152	0.0	 
org/mockito/internal/progress/ThreadSafeMockingProgress	<clinit>	this	18	0.0	 
org/mockito/internal/progress/ThreadSafeMockingProgress	threadSafely	this	21	0.0	 
org/mockito/Answers	values	this	25	0.0	 
org/mockito/Answers	<clinit>	this	25	0.0	 
org/mockito/Mockito	<clinit>	this	947	0.0	 
org/mockito/Mockito	withSettings	this	2226	0.0	 
org/mockito/internal/util/MockUtil	<clinit>	this	23	0.0	 
org/mockito/internal/util/MockUtil	createMock	this	32	0.0	 
org/mockito/internal/util/MockUtil	getMockHandler	this	56	0.0	 
org/mockito/internal/util/MockUtil	isMockitoMock	this	73	0.0	 
org/mockito/Answers	valueOf	name	25	-0.002294	 
org/mockito/mock/SerializableMode	valueOf	name	8	-0.003652	 
